;bill/BillType;bill/BillingEntity;bill/BillingPeriodEndDate;bill/BillingPeriodStartDate;bill/InvoiceId;bill/PayerAccountId;identity/LineItemId;identity/TimeInterval;lineItem/AvailabilityZone;lineItem/BlendedCost;lineItem/BlendedRate;lineItem/CurrencyCode;lineItem/LineItemDescription;lineItem/LineItemType;lineItem/NormalizationFactor;lineItem/NormalizedUsageAmount;lineItem/Operation;lineItem/ProductCode;lineItem/TaxType;lineItem/UnblendedCost;lineItem/UnblendedRate;lineItem/UsageAccountId;lineItem/UsageAmount;lineItem/UsageEndDate;lineItem/UsageStartDate;lineItem/UsageType;pricing/publicOnDemandCost;pricing/publicOnDemandRate;pricing/term;pricing/unit;product/ProductName;product/alarmType;product/availability;product/clockSpeed;product/currentGeneration;product/databaseEngine;product/dedicatedEbsThroughput;product/deploymentOption;product/description;product/durability;product/ecu;product/endpointType;product/engineCode;product/enhancedNetworkingSupported;product/feeCode;product/feeDescription;product/freeTier;product/fromLocation;product/fromLocationType;product/group;product/groupDescription;product/instanceFamily;product/instanceType;product/instanceTypeFamily;product/licenseModel;product/location;product/locationType;product/mailboxStorage;product/maxIopsBurstPerformance;product/maxIopsvolume;product/maxThroughputvolume;product/maxVolumeSize;product/memory;product/minVolumeSize;product/networkPerformance;product/normalizationSizeFactor;product/operatingSystem;product/operation;product/physicalProcessor;product/preInstalledSw;product/processorArchitecture;product/processorFeatures;product/productFamily;product/region;product/requestDescription;product/requestType;product/servicecode;product/servicename;product/sku;product/storage;product/storageClass;product/storageMedia;product/tenancy;product/toLocation;product/toLocationType;product/transferType;product/usagetype;product/vcpu;product/version;product/volumeType;reservation/NormalizedUnitsPerReservation;reservation/TotalReservedNormalizedUnits;reservation/TotalReservedUnits;reservation/UnitsPerReservation;resourceTags/aws:createdBy;resourceTags/user:Name;resourceTags/user:area;resourceTags/user:db;resourceTags/user:dtap;resourceTags/user:purpose
38;Anniversary;AWS;2017-10-01T00:00:00Z;2017-09-01T00:00:00Z;;509579572466;eoeptt7ic3ozengh7zgodlxj5dy5l3c2elsfewbfc42uw4znwwja;2017-09-01T00:00:00Z/2017-10-01T00:00:00Z;;0.0;;USD;Tax for product code AWSDataTransfer usage type USE1-CAN1-AWS-Out-Bytes;Tax;;;;AWSDataTransfer;USSalesTax;0.0;;509579572466;1.0;2017-10-01T00:00:00Z;2017-09-01T00:00:00Z;USE1-CAN1-AWS-Out-Bytes;;;;;AWS Data Transfer;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
39;Anniversary;AWS;2017-10-01T00:00:00Z;2017-09-01T00:00:00Z;;509579572466;gykahgpmjke6gt3wdhtmkpfkilxg5st3247eiagze5nqi26e325a;2017-09-01T00:00:00Z/2017-10-01T00:00:00Z;;0.0;;USD;Tax for product code AWSDataTransfer usage type EU-APN2-AWS-Out-Bytes;Tax;;;;AWSDataTransfer;USSalesTax;0.0;;509579572466;1.0;2017-10-01T00:00:00Z;2017-09-01T00:00:00Z;EU-APN2-AWS-Out-Bytes;;;;;AWS Data Transfer;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
40;Anniversary;AWS;2017-10-01T00:00:00Z;2017-09-01T00:00:00Z;;509579572466;bh35zfzhn2sxcowanbhli2yr3tloj7mc64ylvgwof4lg4xn74fja;2017-09-01T00:00:00Z/2017-10-01T00:00:00Z;;0.55;;USD;Tax for product code AmazonS3 usage type Requests-Tier2;Tax;;;;AmazonS3;VAT;0.55;;509579572466;1.0;2017-10-01T00:00:00Z;2017-09-01T00:00:00Z;Requests-Tier2;;;;;Amazon Simple Storage Service;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
41;Anniversary;AWS;2017-10-01T00:00:00Z;2017-09-01T00:00:00Z;;509579572466;rfskddkxtiehry5omobf3bridf35j7ooh3tqjdigmhatuugmoxma;2017-09-01T00:00:00Z/2017-10-01T00:00:00Z;;0.0;;USD;Tax for product code AWSDataTransfer usage type USE1-APS3-AWS-Out-Bytes;Tax;;;;AWSDataTransfer;USSalesTax;0.0;;509579572466;1.0;2017-10-01T00:00:00Z;2017-09-01T00:00:00Z;USE1-APS3-AWS-Out-Bytes;;;;;AWS Data Transfer;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
42;Anniversary;AWS;2017-10-01T00:00:00Z;2017-09-01T00:00:00Z;;509579572466;5wivpmdghjerdqg2ne2zteiutqiqnz5cyfbfgxqqddnl7627xvea;2017-09-01T00:00:00Z/2017-10-01T00:00:00Z;;0.0;;USD;Tax for product code AmazonS3 usage type Requests-SIA-Tier2;Tax;;;;AmazonS3;USSalesTax;0.0;;509579572466;1.0;2017-10-01T00:00:00Z;2017-09-01T00:00:00Z;Requests-SIA-Tier2;;;;;Amazon Simple Storage Service;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
43;Anniversary;AWS;2017-10-01T00:00:00Z;2017-09-01T00:00:00Z;;509579572466;y7rije6ctdpf65gbbcbgvof5b52q2rdpuywtkuy7xuxzv6r324ba;2017-09-01T00:00:00Z/2017-10-01T00:00:00Z;;0.12;;USD;Tax for product code AWSDataTransfer usage type DataTransfer-Out-Bytes;Tax;;;;AWSDataTransfer;VAT;0.12;;509579572466;1.0;2017-10-01T00:00:00Z;2017-09-01T00:00:00Z;DataTransfer-Out-Bytes;;;;;AWS Data Transfer;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
44;Anniversary;AWS;2017-10-01T00:00:00Z;2017-09-01T00:00:00Z;;509579572466;l4kz7xohs7yazotdyrqsv2fhpq4r6ddtiksgwskzyloxcjdfjs6q;2017-09-01T00:00:00Z/2017-10-01T00:00:00Z;;0.21;;USD;Tax for product code AWSDataTransfer usage type EU-DataTransfer-Regional-Bytes;Tax;;;;AWSDataTransfer;VAT;0.21;;509579572466;1.0;2017-10-01T00:00:00Z;2017-09-01T00:00:00Z;EU-DataTransfer-Regional-Bytes;;;;;AWS Data Transfer;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
45;Anniversary;AWS;2017-10-01T00:00:00Z;2017-09-01T00:00:00Z;;509579572466;fddcvenak3agtefh4qe5f2mzspypagiqbwkqjgvsmg5u2xhkwgwq;2017-09-01T00:00:00Z/2017-10-01T00:00:00Z;;0.0;;USD;Tax for product code AWSDataTransfer usage type EU-USW1-AWS-Out-Bytes;Tax;;;;AWSDataTransfer;USSalesTax;0.0;;509579572466;1.0;2017-10-01T00:00:00Z;2017-09-01T00:00:00Z;EU-USW1-AWS-Out-Bytes;;;;;AWS Data Transfer;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46;Anniversary;AWS;2017-10-01T00:00:00Z;2017-09-01T00:00:00Z;;509579572466;qdny2bmrtl5llmofvxcbo22c3v4uo63igr46rj7o5l662b2hvwsa;2017-09-01T00:00:00Z/2017-10-01T00:00:00Z;;62.41;;USD;Tax for product code AmazonS3 usage type EU-TimedStorage-ByteHrs;Tax;;;;AmazonS3;VAT;62.41;;509579572466;1.0;2017-10-01T00:00:00Z;2017-09-01T00:00:00Z;EU-TimedStorage-ByteHrs;;;;;Amazon Simple Storage Service;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
47;Anniversary;AWS;2017-10-01T00:00:00Z;2017-09-01T00:00:00Z;;509579572466;7pz6vx73273rqn4fbvoknf2t3yfeqfdkgkem3rvfewltg3dr2ioq;2017-09-01T00:00:00Z/2017-10-01T00:00:00Z;;1.7;;USD;Tax for product code AWSDataTransfer usage type EU-DataTransfer-Out-Bytes;Tax;;;;AWSDataTransfer;VAT;1.7;;509579572466;1.0;2017-10-01T00:00:00Z;2017-09-01T00:00:00Z;EU-DataTransfer-Out-Bytes;;;;;AWS Data Transfer;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
48;Anniversary;AWS;2017-10-01T00:00:00Z;2017-09-01T00:00:00Z;;509579572466;q4zryr7dsjb37o4sgfrkrrfa3chjjulxcj3474itkz5brh5grrjq;2017-09-01T00:00:00Z/2017-10-01T00:00:00Z;;0.0;;USD;Tax for product code AWSDataTransfer usage type USE1-APN2-AWS-Out-Bytes;Tax;;;;AWSDataTransfer;USSalesTax;0.0;;509579572466;1.0;2017-10-01T00:00:00Z;2017-09-01T00:00:00Z;USE1-APN2-AWS-Out-Bytes;;;;;AWS Data Transfer;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
49;Anniversary;AWS;2017-10-01T00:00:00Z;2017-09-01T00:00:00Z;;509579572466;epka2nhritshe2dtvbbabxzihzea6xgulm5rkwffedfoqfgrjfoa;2017-09-01T00:00:00Z/2017-10-01T00:00:00Z;;0.35;;USD;Tax for product code AmazonEC2 usage type EU-EBS:SnapshotUsage;Tax;;;;AmazonEC2;VAT;0.35;;509579572466;1.0;2017-10-01T00:00:00Z;2017-09-01T00:00:00Z;EU-EBS:SnapshotUsage;;;;;Amazon Elastic Compute Cloud;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
50;Anniversary;AWS;2017-10-01T00:00:00Z;2017-09-01T00:00:00Z;;509579572466;szmwuer54ix2dg7iyjd2rriy4aqf4g4sxsgh6j5vp3lkz2y6edkq;2017-09-01T00:00:00Z/2017-10-01T00:00:00Z;;0.0;;USD;Tax for product code AmazonS3 usage type EU-Requests-Tier2;Tax;;;;AmazonS3;USSalesTax;0.0;;509579572466;1.0;2017-10-01T00:00:00Z;2017-09-01T00:00:00Z;EU-Requests-Tier2;;;;;Amazon Simple Storage Service;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
51;Anniversary;AWS;2017-10-01T00:00:00Z;2017-09-01T00:00:00Z;;509579572466;gukm65mqlljvy3q3zpsylcrnax2anijonrawuaufexpt6ekoiaqa;2017-09-01T00:00:00Z/2017-10-01T00:00:00Z;;60.93;;USD;Tax for product code AmazonRDS usage type EU-InstanceUsage:db.r3.xlarge operation CreateDBInstance:0016;Tax;;;CreateDBInstance:0016;AmazonRDS;VAT;60.93;;509579572466;1.0;2017-10-01T00:00:00Z;2017-09-01T00:00:00Z;EU-InstanceUsage:db.r3.xlarge;;;;;Amazon Relational Database Service;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
52;Anniversary;AWS;2017-10-01T00:00:00Z;2017-09-01T00:00:00Z;;509579572466;wv2q7xfparvpiwemy4ylejrkm2mjborfspoj3mwsbj3czpnwkv6q;2017-09-01T00:00:00Z/2017-10-01T00:00:00Z;;0.0;;USD;Tax for product code AmazonS3 usage type TimedStorage-SIA-ByteHrs;Tax;;;;AmazonS3;USSalesTax;0.0;;509579572466;1.0;2017-10-01T00:00:00Z;2017-09-01T00:00:00Z;TimedStorage-SIA-ByteHrs;;;;;Amazon Simple Storage Service;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
53;Anniversary;AWS;2017-10-01T00:00:00Z;2017-09-01T00:00:00Z;;509579572466;ytpa4zz77gfi2zwultqsog7un6ybimb522btwhqbshv6whylca3a;2017-09-01T00:00:00Z/2017-10-01T00:00:00Z;;0.43;;USD;Tax for product code AmazonS3 usage type EU-TimedStorage-SIA-ByteHrs;Tax;;;;AmazonS3;VAT;0.43;;509579572466;1.0;2017-10-01T00:00:00Z;2017-09-01T00:00:00Z;EU-TimedStorage-SIA-ByteHrs;;;;;Amazon Simple Storage Service;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
54;Anniversary;AWS;2017-10-01T00:00:00Z;2017-09-01T00:00:00Z;;509579572466;wvbcfwt2mynp2k2axkovg45wbyghbhbxm7sq7iywnuczktnusglq;2017-09-01T00:00:00Z/2017-10-01T00:00:00Z;;0.28;;USD;Tax for product code AmazonS3 usage type Requests-Tier1;Tax;;;;AmazonS3;VAT;0.28;;509579572466;1.0;2017-10-01T00:00:00Z;2017-09-01T00:00:00Z;Requests-Tier1;;;;;Amazon Simple Storage Service;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
55;Anniversary;AWS;2017-10-01T00:00:00Z;2017-09-01T00:00:00Z;;509579572466;544sf2btgvxbjjok2z45kpm3w77nwok3cd7tzmik3vxmoy5rzokq;2017-09-01T00:00:00Z/2017-10-01T00:00:00Z;;0.0;;USD;Tax for product code AWSDataTransfer usage type EU-USW2-AWS-Out-Bytes;Tax;;;;AWSDataTransfer;USSalesTax;0.0;;509579572466;1.0;2017-10-01T00:00:00Z;2017-09-01T00:00:00Z;EU-USW2-AWS-Out-Bytes;;;;;AWS Data Transfer;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
56;Anniversary;AWS;2017-10-01T00:00:00Z;2017-09-01T00:00:00Z;;509579572466;5t7rfj5guvkuat3mwnuxamnruku7jokwttqiswcrtsysqqqjo3ua;2017-09-01T00:00:00Z/2017-10-01T00:00:00Z;;7.9;;USD;Tax for product code AmazonRDS usage type EU-Aurora:StorageUsage operation CreateDBInstance;Tax;;;CreateDBInstance;AmazonRDS;VAT;7.9;;509579572466;1.0;2017-10-01T00:00:00Z;2017-09-01T00:00:00Z;EU-Aurora:StorageUsage;;;;;Amazon Relational Database Service;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
57;Anniversary;AWS;2017-10-01T00:00:00Z;2017-09-01T00:00:00Z;;509579572466;hjqkbbn55ns3rn24vcnwuklrrdt2ncgkqw22ybaw4ewid6zynw5a;2017-09-01T00:00:00Z/2017-10-01T00:00:00Z;;0.04;;USD;Tax for product code AmazonS3 usage type EU-Requests-Tier1;Tax;;;;AmazonS3;VAT;0.04;;509579572466;1.0;2017-10-01T00:00:00Z;2017-09-01T00:00:00Z;EU-Requests-Tier1;;;;;Amazon Simple Storage Service;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
58;Anniversary;AWS;2017-10-01T00:00:00Z;2017-09-01T00:00:00Z;;509579572466;qehjshwavrjcp4scbcembf453mgzonpis7bbg2fso4x7bxgcajvq;2017-09-01T00:00:00Z/2017-10-01T00:00:00Z;;0.0;;USD;Tax for product code AWSDataTransfer usage type EU-APS2-AWS-Out-Bytes;Tax;;;;AWSDataTransfer;USSalesTax;0.0;;509579572466;1.0;2017-10-01T00:00:00Z;2017-09-01T00:00:00Z;EU-APS2-AWS-Out-Bytes;;;;;AWS Data Transfer;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
59;Anniversary;AWS;2017-10-01T00:00:00Z;2017-09-01T00:00:00Z;;509579572466;silhuewpg6lmneb4vdnmhtxi7bxcolms544dedxsdljf2itadcca;2017-09-01T00:00:00Z/2017-10-01T00:00:00Z;;0.8;;USD;Tax for product code AmazonRDS usage type EU-Aurora:StorageIOUsage operation CreateDBInstance;Tax;;;CreateDBInstance;AmazonRDS;VAT;0.8;;509579572466;1.0;2017-10-01T00:00:00Z;2017-09-01T00:00:00Z;EU-Aurora:StorageIOUsage;;;;;Amazon Relational Database Service;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
60;Anniversary;AWS;2017-10-01T00:00:00Z;2017-09-01T00:00:00Z;;509579572466;jcgoo3dlfa55yw52a7npzbogkn73hshwhujekewneitopbrmv2na;2017-09-05T00:00:00Z/2017-09-06T00:00:00Z;;0.0;0.0;USD;$0.00 per GB - EU (Ireland) data transfer from US East (Northern Virginia);Usage;;;PutObject;AmazonS3;;0.0;0.0;509579572466;0.0007482572;2017-09-05T20:00:00Z;2017-09-05T00:00:00Z;EU-USE1-AWS-In-Bytes;0.0;0.0;OnDemand;GB;Amazon Simple Storage Service;;;;;;;;;;;;;;;;;EU (Ireland);AWS Region;;;;;;;;;;;;;;;;;;;;;;;;Data Transfer;eu-west-1;;;AWSDataTransfer;;H4TBXNHHCPZMWURK;;;;;US East (N. Virginia);AWS Region;InterRegion Inbound;EU-USE1-AWS-In-Bytes;;;;;;;;;;;;;
61;Anniversary;AWS;2017-10-01T00:00:00Z;2017-09-01T00:00:00Z;;509579572466;2eyfw4khxxhcjma6xjci2nk4vbzebg5scmqometqqupialuqjt2a;2017-09-20T00:00:00Z/2017-09-21T00:00:00Z;;3.6237e-06;0.09;USD;$0.090 per GB - first 10 TB / month data transfer out beyond the global free tier;Usage;;;RunInstances;AmazonEC2;;3.6237e-06;0.09;509579572466;4.02649e-05;2017-09-20T19:00:00Z;2017-09-20T09:00:00Z;EU-DataTransfer-Out-Bytes;0.0;0.0;OnDemand;GB;Amazon Elastic Compute Cloud;;;;;;;;;;;;;;;;;EU (Ireland);AWS Region;;;;;;;;;;;;;;;;;;;;;;;;Data Transfer;eu-west-1;;;AWSDataTransfer;;FSEU4E6BRE95JTX8;;;;;External;Other;AWS Outbound;EU-DataTransfer-Out-Bytes;;;;;;;;IAMUser:AIDAIJTE2HGCSNK6XUV5Q:ralvarez;bbft-ralvarez-dev;es;n/a;dev;sandbox
62;Anniversary;AWS;2017-10-01T00:00:00Z;2017-09-01T00:00:00Z;;509579572466;pmfrwt5pps3nwolg3uo3zlib3wmilejm6ylugii2em7j5w34eifa;2017-09-12T00:00:00Z/2017-09-13T00:00:00Z;;6.937e-07;0.02;USD;$0.02 per GB - EU (Ireland) data transfer to US East (Ohio);Usage;;;PublicIP-Out;AmazonEC2;;6.937e-07;0.02;509579572466;3.46845e-05;2017-09-13T00:00:00Z;2017-09-12T02:00:00Z;EU-USE2-AWS-Out-Bytes;6.937e-07;0.02;OnDemand;GB;Amazon Elastic Compute Cloud;;;;;;;;;;;;;;;;;EU (Ireland);AWS Region;;;;;;;;;;;;;;;;;;;;;;;;Data Transfer;eu-west-1;;;AWSDataTransfer;;3SXNXEB7AFKN7WA8;;;;;US East (Ohio);AWS Region;InterRegion Outbound;EU-USE2-AWS-Out-Bytes;;;;;;;;IAMUser:AIDAJM47Q7CUPS7UZGMRG:paolo.brizzolari;;za;;prod;connect
63;Anniversary;AWS;2017-10-01T00:00:00Z;2017-09-01T00:00:00Z;;509579572466;kzeluy2zi56k4zat63yegmv7kj43avola4zctp5i4cwnx2j64yfa;2017-09-05T00:00:00Z/2017-09-06T00:00:00Z;eu-west-1a;5.328;0.222;USD;$0.222 per On Demand Linux m4.xlarge Instance Hour;Usage;;;RunInstances;AmazonEC2;;5.328;0.222;509579572466;24.0;2017-09-06T00:00:00Z;2017-09-05T00:00:00Z;EU-BoxUsage:m4.xlarge;5.328;0.222;OnDemand;Hrs;Amazon Elastic Compute Cloud;;;2.4  GHz;Yes;;750 Mbps;;;;13;;;Yes;;;;;;;;General purpose;m4.xlarge;m4;No License required;EU (Ireland);AWS Region;;;;;;16 GiB;;High;8.0;Linux;RunInstances;Intel Xeon E5-2676 v3 (Haswell);;64-bit;"Intel AVX; Intel AVX2; Intel Turbo";Compute Instance;eu-west-1;;;AmazonEC2;Amazon Elastic Compute Cloud;6FU9JEK79WWSARQ9;EBS only;;;Shared;;;;EU-BoxUsage:m4.xlarge;4.0;;;;;;;IAMUser:AIDAJM47Q7CUPS7UZGMRG:paolo.brizzolari;;za;;prod;connect
64;Anniversary;AWS;2017-10-01T00:00:00Z;2017-09-01T00:00:00Z;;509579572466;y2vrtas7fkkibofygmyccuxsll27ivl7nx7d2gktumm6zmem4csa;2017-09-12T00:00:00Z/2017-09-13T00:00:00Z;;0.0;0.0;USD;$0.000 per GB - data transfer in per month;Usage;;;UploadPart;AmazonS3;;0.0;0.0;509579572466;1.1046371413;2017-09-12T21:00:00Z;2017-09-12T18:00:00Z;DataTransfer-In-Bytes;0.0;0.0;OnDemand;GB;Amazon Simple Storage Service;;;;;;;;;;;;;;;;;External;Other;;;;;;;;;;;;;;;;;;;;;;;;Data Transfer;us-east-1;;;AWSDataTransfer;;9MG5B7V4UUU2WPAV;;;;;US East (N. Virginia);AWS Region;AWS Inbound;DataTransfer-In-Bytes;;;;;;;;IAMUser:AIDAJZQCLC7LFL3S74XQY:Enrique;;;;;
65;Anniversary;AWS;2017-10-01T00:00:00Z;2017-09-01T00:00:00Z;;509579572466;emd2ooxqixp5tks6rba4cxiptpp4d3lb6ss54my6gnp3zstbhega;2017-09-10T00:00:00Z/2017-09-11T00:00:00Z;;0.0;0.0;USD;$0.000 per GB - data transfer in per month;Usage;;;RunInstances;AmazonEC2;;0.0;0.0;509579572466;0.000458897;2017-09-11T00:00:00Z;2017-09-10T00:00:00Z;EU-DataTransfer-In-Bytes;0.0;0.0;OnDemand;GB;Amazon Elastic Compute Cloud;;;;;;;;;;;;;;;;;External;Other;;;;;;;;;;;;;;;;;;;;;;;;Data Transfer;eu-west-1;;;AWSDataTransfer;;8TVXXVK53DBQVQD4;;;;;EU (Ireland);AWS Region;AWS Inbound;EU-DataTransfer-In-Bytes;;;;;;;;IAMUser:AIDAJZQCLC7LFL3S74XQY:Enrique;;es;;dev;system
66;Anniversary;AWS;2017-10-01T00:00:00Z;2017-09-01T00:00:00Z;;509579572466;5nr4gwfxbkueluulynexqeur5hsprtufxqttc4ttxa35ldcstkxq;2017-09-10T00:00:00Z/2017-09-11T00:00:00Z;eu-west-1b;0.0;0.0;USD;$0.000 for 750 Mbps per m4.xlarge instance-hour (or partial hour);Usage;;;Hourly;AmazonEC2;;0.0;0.0;509579572466;24.0;2017-09-11T00:00:00Z;2017-09-10T00:00:00Z;EU-EBSOptimized:m4.xlarge;0.0;0.0;OnDemand;Hrs;Amazon Elastic Compute Cloud;;;2.4  GHz;Yes;;750 Mbps;;;;13;;;Yes;;;;;;;;General purpose;m4.xlarge;;;EU (Ireland);AWS Region;;;;;;16 GiB;;High;8.0;;Hourly;Intel Xeon E5-2676 v3 (Haswell);;64-bit;"Intel AVX; Intel AVX2; Intel Turbo";Compute Instance;eu-west-1;;;AmazonEC2;Amazon Elastic Compute Cloud;K8QA3C6XSGK4P56D;EBS only;;;;;;;EU-EBSOptimized:m4.xlarge;4.0;;;;;;;IAMUser:AIDAJM47Q7CUPS7UZGMRG:paolo.brizzolari;;za;;prod;connect
67;Anniversary;AWS;2017-10-01T00:00:00Z;2017-09-01T00:00:00Z;;509579572466;5nr4gwfxbkueluulynexqeur5hsprtufxqttc4ttxa35ldcstkxq;2017-09-02T00:00:00Z/2017-09-03T00:00:00Z;eu-west-1b;0.0;0.0;USD;$0.000 for 750 Mbps per m4.xlarge instance-hour (or partial hour);Usage;;;Hourly;AmazonEC2;;0.0;0.0;509579572466;24.0;2017-09-03T00:00:00Z;2017-09-02T00:00:00Z;EU-EBSOptimized:m4.xlarge;0.0;0.0;OnDemand;Hrs;Amazon Elastic Compute Cloud;;;2.4  GHz;Yes;;750 Mbps;;;;13;;;Yes;;;;;;;;General purpose;m4.xlarge;;;EU (Ireland);AWS Region;;;;;;16 GiB;;High;8.0;;Hourly;Intel Xeon E5-2676 v3 (Haswell);;64-bit;"Intel AVX; Intel AVX2; Intel Turbo";Compute Instance;eu-west-1;;;AmazonEC2;Amazon Elastic Compute Cloud;K8QA3C6XSGK4P56D;EBS only;;;;;;;EU-EBSOptimized:m4.xlarge;4.0;;;;;;;IAMUser:AIDAJM47Q7CUPS7UZGMRG:paolo.brizzolari;;za;;prod;connect
68;Anniversary;AWS;2017-10-01T00:00:00Z;2017-09-01T00:00:00Z;;509579572466;5yc4ruck5sxi43f4f5k5x5a4tovacq7bvtxsoao4zdliv6zsptia;2017-09-05T00:00:00Z/2017-09-06T00:00:00Z;;3.609e-07;0.01;USD;$0.010 per GB - regional data transfer - in/out/between EC2 AZs or using elastic IPs or ELB;Usage;;;PublicIP-Out;AmazonEC2;;3.609e-07;0.01;509579572466;3.60916e-05;2017-09-05T18:00:00Z;2017-09-05T04:00:00Z;EU-DataTransfer-Regional-Bytes;3.609e-07;0.01;OnDemand;GB;Amazon Elastic Compute Cloud;;;;;;;;;;;;;;;;;EU (Ireland);AWS Region;;;;;;;;;;;;;;;;;;;;;;;;Data Transfer;eu-west-1;;;AWSDataTransfer;;F8E5RBBTWDY6X6HP;;;;;EU (Ireland);AWS Region;IntraRegion;EU-DataTransfer-Regional-Bytes;;;;;;;;IAMUser:AIDAJM47Q7CUPS7UZGMRG:paolo.brizzolari;;za;;prod;connect
69;Anniversary;AWS;2017-10-01T00:00:00Z;2017-09-01T00:00:00Z;;509579572466;gaxfij7vzzy7bdbfsksormkfwytmjafwi7pqdkt3fbw7okpeudda;2017-09-08T00:00:00Z/2017-09-09T00:00:00Z;;0.002213443;0.09;USD;$0.090 per GB - first 10 TB / month data transfer out beyond the global free tier;Usage;;;LoadBalancing;AmazonEC2;;0.002213443;0.09;509579572466;0.0245938115;2017-09-09T00:00:00Z;2017-09-08T00:00:00Z;EU-DataTransfer-Out-Bytes;0.0;0.0;OnDemand;GB;Amazon Elastic Compute Cloud;;;;;;;;;;;;;;;;;EU (Ireland);AWS Region;;;;;;;;;;;;;;;;;;;;;;;;Data Transfer;eu-west-1;;;AWSDataTransfer;;FSEU4E6BRE95JTX8;;;;;External;Other;AWS Outbound;EU-DataTransfer-Out-Bytes;;;;;;;;;;za;;prod;connect
70;Anniversary;AWS;2017-10-01T00:00:00Z;2017-09-01T00:00:00Z;;509579572466;sdmymp4iovwdt3l47un4ykk7plxkrcufzyabmvuqdio245r5c7qa;2017-09-15T00:00:00Z/2017-09-16T00:00:00Z;;8.9834e-06;0.02;USD;$0.02 per GB - EU (Ireland) data transfer to US East (Northern Virginia);Usage;;;PublicIP-Out;AmazonEC2;;8.9834e-06;0.02;509579572466;0.0004491732;2017-09-15T14:00:00Z;2017-09-15T02:00:00Z;EU-USE1-AWS-Out-Bytes;8.9835e-06;0.02;OnDemand;GB;Amazon Elastic Compute Cloud;;;;;;;;;;;;;;;;;EU (Ireland);AWS Region;;;;;;;;;;;;;;;;;;;;;;;;Data Transfer;eu-west-1;;;AWSDataTransfer;;N7JF33XCBEZEKJFQ;;;;;US East (N. Virginia);AWS Region;InterRegion Outbound;EU-USE1-AWS-Out-Bytes;;;;;;;;;;es;;prod;web
